#
# Transition date estimate for harvard
#
# Site: harvard
# Veg Type: DB
# ROI ID Number: 1000
# Aggregation period: 3day
# Year min: 2008
# Year max: 2020
# Final Processing Date: 2020-08-04
# Final Processing Time: 17:09:24
# Spline RMSE gcc_mean: 0.0033
# Spline RMSE gcc_50: 0.00314
# Spline RMSE gcc_75: 0.00353
# Spline RMSE gcc_90: 0.00428
#
site,veg_type,roi_id,direction,gcc_value,transition_10,transition_25,transition_50,transition_10_lower_ci,transition_25_lower_ci,transition_50_lower_ci,transition_10_upper_ci,transition_25_upper_ci,transition_50_upper_ci,threshold_10,threshold_25,threshold_50,min_gcc,max_gcc
harvard,DB,1000,rising,gcc_50,2018-05-03,2018-05-08,2018-05-14,2018-05-01,2018-05-07,2018-05-13,2018-05-05,2018-05-10,2018-05-15,0.38016,0.39403,0.42,0.37064,0.46924
harvard,DB,1000,rising,gcc_50,2019-05-05,2019-05-11,2019-05-18,2019-05-02,2019-05-10,2019-05-17,2019-05-08,2019-05-13,2019-05-19,0.38096,0.39307,0.41973,0.37222,0.46617
harvard,DB,1000,rising,gcc_50,2020-05-14,2020-05-17,2020-05-22,2020-05-12,2020-05-16,2020-05-20,2020-05-15,2020-05-18,2020-05-23,0.38223,0.39516,0.42059,0.37358,0.46222
harvard,DB,1000,rising,gcc_mean,2008-05-03,2008-05-07,2008-05-15,2008-05-02,2008-05-06,2008-05-13,2008-05-05,2008-05-09,2008-05-16,0.3714,0.38294,0.41088,0.36444,0.45093
harvard,DB,1000,rising,gcc_mean,2009-04-25,2009-05-02,2009-05-10,2009-04-17,2009-05-01,2009-05-08,2009-04-28,2009-05-04,2009-05-11,0.37108,0.38354,0.41097,0.36223,0.45122
harvard,DB,1000,rising,gcc_mean,2010-04-18,2010-04-26,2010-05-02,2010-04-05,2010-04-25,2010-04-30,2010-04-22,2010-04-28,2010-05-03,0.37187,0.38595,0.41296,0.36346,0.45634
harvard,DB,1000,rising,gcc_mean,2011-04-30,2011-05-07,2011-05-14,2011-04-28,2011-05-06,2011-05-12,2011-05-03,2011-05-09,2011-05-15,0.3727,0.38716,0.41277,0.36491,0.45699
harvard,DB,1000,rising,gcc_mean,2012-04-17,2012-05-01,2012-05-09,2012-04-12,2012-04-30,2012-05-07,2012-04-25,2012-05-03,2012-05-10,0.3761,0.39018,0.41954,0.36685,0.46402
harvard,DB,1000,rising,gcc_mean,2013-04-28,2013-05-04,2013-05-10,2013-04-24,2013-05-03,2013-05-09,2013-05-01,2013-05-06,2013-05-11,0.37573,0.38875,0.41415,0.36694,0.45971
harvard,DB,1000,rising,gcc_mean,2014-05-07,2014-05-11,2014-05-16,2014-05-05,2014-05-10,2014-05-15,2014-05-09,2014-05-12,2014-05-17,0.37686,0.39141,0.41812,0.36783,0.4676
