#
# Transition date estimate for harvardhemlock
#
# Site: harvardhemlock
# Veg Type: DB
# ROI ID Number: 1000
# Aggregation period: 3day
# Year min: 2011
# Year max: 2020
# Final Processing Date: 2020-10-06
# Final Processing Time: 12:08:15
# Spline RMSE gcc_mean: 0.00203
# Spline RMSE gcc_50: 0.00273
# Spline RMSE gcc_75: 0.00257
# Spline RMSE gcc_90: 0.00214
#
site,veg_type,roi_id,direction,gcc_value,transition_10,transition_25,transition_50,transition_10_lower_ci,transition_25_lower_ci,transition_50_lower_ci,transition_10_upper_ci,transition_25_upper_ci,transition_50_upper_ci,threshold_10,threshold_25,threshold_50,min_gcc,max_gcc
harvardhemlock,DB,1000,rising,gcc_mean,2018-05-07,2018-05-10,2018-05-14,2018-05-06,2018-05-09,2018-05-13,2018-05-09,2018-05-12,2018-05-15,0.36495,0.37051,0.3811,0.36228,0.39912
harvardhemlock,DB,1000,rising,gcc_mean,2019-05-10,2019-05-14,2019-05-20,2019-05-07,2019-05-13,2019-05-18,2019-05-12,2019-05-16,2019-05-21,0.36862,0.37358,0.38775,0.36443,0.40684
harvardhemlock,DB,1000,rising,gcc_mean,2020-04-22,2020-05-15,2020-05-22,2020-04-08,2020-05-14,2020-05-21,2020-05-10,2020-05-17,2020-05-23,0.37338,0.38138,0.39802,0.36745,0.42675
harvardhemlock,DB,1000,falling,gcc_90,2019-10-30,2019-10-22,2019-10-14,2020-01-02,2020-01-02,2019-10-17,2019-10-17,2019-10-17,2019-10-12,0.36983,0.37754,0.39071,0.36599,0.41504
harvardhemlock,DB,1000,falling,gcc_90,2018-11-01,2018-10-28,2018-10-01,2018-11-02,2018-10-30,2018-10-21,2018-10-30,2018-10-26,2018-09-24,0.37214,0.37927,0.38948,0.36976,0.40896
harvardhemlock,DB,1000,falling,gcc_90,2017-11-04,2017-11-01,2017-10-23,2017-11-06,2017-11-02,2017-10-26,2017-11-02,2017-10-29,2017-10-20,0.37115,0.37621,0.38826,0.36758,0.40852
harvardhemlock,DB,1000,falling,gcc_90,2016-11-01,2016-10-30,2016-10-20,2016-11-02,2016-10-31,2016-10-23,2016-10-31,2016-10-27,2016-10-19,0.36794,0.37277,0.38585,0.36428,0.40531
harvardhemlock,DB,1000,falling,gcc_90,2015-10-27,2015-10-24,2015-10-18,2015-10-28,2015-10-25,2015-10-20,2015-10-25,2015-10-22,2015-10-16,0.36874,0.37417,0.38562,0.36604,0.40502
harvardhemlock,DB,1000,falling,gcc_90,2014-10-23,2014-10-19,2014-10-12,2014-10-25,2014-10-21,2014-10-15,2014-10-21,2014-10-17,2014-10-11,0.37066,0.37699,0.38895,0.36644,0.40932
harvardhemlock,DB,1000,falling,gcc_90,2013-10-20,2013-10-16,2013-09-29,2013-10-22,2013-10-17,2013-10-05,2013-10-18,2013-10-14,2013-09-25,0.36925,0.37603,0.38793,0.36541,0.41002
